"rental_id","owner_id","vehicle_id","location_id","rate_daily","rating","rentertripstaken","reviewcount","location_id-2","location_city","location_country","location_latitude","location_longitude","airport_city","vehicle_id-2","vehicle_make","vehicle_model","vehicle_type","vehicle_year","fueltype","estimated_car_price"
14475,8516849,1290,4362,"50.00","5.00",27,22,4362,"Jacksonville","US","30.149466","-81.575978","Jacksonville",1290,"Hyundai","Tucson","suv",2017,"GASOLINE","22000.00"
14476,12167970,282,3339,"154.00","5.00",6,6,3339,"Las Vegas","US","36.115617","-115.254493","Las Vegas",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
14477,5271763,730,2746,"69.00","4.77",54,48,2746,"Jacksonville","US","30.346418","-81.474448","Jacksonville",730,"Nissan","Murano","suv",2015,"GASOLINE","20000.00"
14478,11456746,166,3559,"91.00","5.00",11,7,3559,"St. Petersburg","US","27.821459","-82.703314","Tampa",166,"Infiniti","QX","suv",2012,"GASOLINE","12000.00"
14479,4631371,1098,364,"130.00","5.00",5,5,364,"San Jose","US","37.406713","-121.940476","San Jose",1098,"Audi","S5","coupe",2018,"GASOLINE","45000.00"
14480,1648803,718,691,"56.00","5.00",5,5,691,"Sunnyvale","US","37.384873","-122.020860","San Jose",718,"Mercedes-Benz","CLA-Class","coupe",2018,"GASOLINE","32000.00"
14481,1386018,1098,3344,"88.00","5.00",5,4,3344,"Campbell","US","37.283449","-121.947777","San Jose",1098,"Audi","S5","coupe",2018,"GASOLINE","45000.00"
14482,7846509,1050,5183,"60.00","5.00",10,9,5183,"Clearwater","US","27.964717","-82.804476","Tampa",1050,"Ford","Explorer","suv",2015,"GASOLINE","25000.00"
14483,3123958,44,826,"89.00","5.00",12,11,826,"Wesley Chapel","US","28.188118","-82.294184","Tampa",44,"Jeep","Gladiator","truck",2020,"GASOLINE","45000.00"
14484,3123958,1413,2669,"89.00","5.00",35,31,2669,"Wesley Chapel","US","28.188839","-82.294077","Tampa",1413,"Kia","Telluride","suv",2020,"GASOLINE","40000.00"
14485,13709948,867,3563,"118.00","5.00",14,12,3563,"Sunnyvale","US","37.371558","-122.050584","San Jose",867,"Porsche","Boxster","convertible",2013,"GASOLINE","30000.00"
14486,10718346,229,5291,"95.00","5.00",6,6,5291,"St. Petersburg","US","27.759201","-82.650949","Tampa",229,"Audi","Q5","suv",2016,"GASOLINE","24000.00"
14487,1133759,41,881,"87.00","5.00",11,9,881,"Sunnyvale","US","37.346308","-122.052348","San Jose",41,"Maserati","Ghibli","coupe",2017,"GASOLINE","55000.00"
14488,1758719,321,3279,"65.00","4.96",64,57,3279,"Dunedin","US","28.002086","-82.794466","Tampa",321,"Nissan","Armada","suv",2012,"GASOLINE","12000.00"
14489,11587588,839,5240,"114.00","5.00",27,26,5240,"Los Gatos","US","37.222707","-121.987370","San Jose",839,"Audi","RS 3","sedan",2018,"GASOLINE","40000.00"
14490,333431,1672,3055,"139.00","5.00",37,31,3055,"Fremont","US","37.503564","-121.961222","San Jose",1672,"Chevrolet","Corvette Stingray","convertible",2014,"GASOLINE","40000.00"
14491,785391,263,2629,"63.00","4.78",41,27,2629,"San Jose","US","37.368573","-121.819114","San Jose",263,"BMW","3 Series","sedan",2016,"GASOLINE","25000.00"
14492,1071113,75,5116,"72.00","5.00",1,1,5116,"Sapulpa","US","36.010387","-96.089152","Tulsa",75,"Dodge","Ram 1500","truck",2020,"GASOLINE","40000.00"
14493,5529694,1555,239,"46.00","4.85",47,39,239,"Daly City","US","37.687116","-122.469936","San Jose",1555,"BMW","3 Series","sedan",2009,"GASOLINE","8000.00"
14494,7154362,738,3043,"164.00","5.00",3,3,3043,"Tulsa","US","36.145415","-95.980287","Tulsa",738,"Land Rover","Range Rover Sport","suv",2016,"GASOLINE","40000.00"
14495,7985834,1297,3733,"49.00","4.93",65,57,3733,"San Jose","US","37.333073","-121.896368","San Jose",1297,"Mercedes-Benz","C-Class","sedan",2009,"GASOLINE","8000.00"
14496,8283760,1539,2623,"79.00","5.00",26,24,2623,"Mountain View","US","37.396003","-122.095531","San Jose",1539,"Mercedes-Benz","SLK-Class","coupe",2012,"GASOLINE","15000.00"
14497,171725,1879,4709,"49.00","4.80",29,20,4709,"San Francisco","US","37.803352","-122.427233","San Jose",1879,"Ford","Mustang","coupe",2010,"GASOLINE","12000.00"
14498,2624546,456,195,"350.00",NULL,0,0,195,"Milpitas","US","37.406250","-121.907476","San Jose",456,"Chevrolet","Corvette","coupe",2020,"GASOLINE","70000.00"
14499,2455059,1327,1845,"64.00","5.00",9,7,1845,"Tulsa","US","36.139276","-95.957101","Tulsa",1327,"Ford","F-150","truck",2018,"GASOLINE","35000.00"
14500,6044994,398,2928,"199.00","5.00",59,51,2928,"Campbell","US","37.287473","-121.959897","San Jose",398,"BMW","M4","coupe",2018,"GASOLINE","55000.00"
14501,13709948,1731,1268,"82.00","4.84",22,19,1268,"Sunnyvale","US","37.372612","-122.050277","San Jose",1731,"Ford","Mustang","coupe",2017,"GASOLINE","28000.00"
14502,1647570,1424,841,"96.00","5.00",8,8,841,"Tucson","US","32.259797","-110.833972","Tucson",1424,"Alfa Romeo","Stelvio","suv",2018,"GASOLINE","38000.00"
14503,8826386,262,2228,"69.00","4.91",11,11,2228,"San Jose","US","37.325672","-121.891347","San Jose",262,"Audi","A3","sedan",2016,"GASOLINE","18000.00"
14504,3860635,433,1600,"80.00","5.00",40,33,1600,"Tucson","US","32.144599","-110.964005","Tucson",433,"Cadillac","SRX","suv",2016,"GASOLINE","28000.00"
14505,12107,282,1690,"149.00","5.00",1,1,1690,"Tucson","US","32.254017","-110.931715","Tucson",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
14506,5930685,363,5105,"95.00","5.00",6,6,5105,"San Jose","US","37.300276","-121.804458","San Jose",363,"Porsche","Boxster","convertible",2014,"GASOLINE","35000.00"
14507,5529694,1842,5528,"45.00","5.00",47,42,5528,"San Jose","US","37.340363","-121.886026","San Jose",1842,"BMW","3 Series","sedan",2008,"GASOLINE","6000.00"
14508,5529694,417,1442,"44.00","4.94",41,34,1442,"San Jose","US","37.339595","-121.886177","San Jose",417,"BMW","3 Series","sedan",2007,"GASOLINE","7000.00"
14509,7972558,1896,1340,"45.00","4.98",98,89,1340,"San Jose","US","37.364328","-121.814004","San Jose",1896,"Ford","Mustang","coupe",2014,"GASOLINE","20000.00"
14510,10021197,1534,3273,"155.00","4.98",46,45,3273,"Los Gatos","US","37.242441","-121.931066","San Jose",1534,"Dodge","Challenger","coupe",2016,"GASOLINE","30000.00"
14511,516526,1474,5039,"149.00","5.00",2,2,5039,"San Jose","US","37.270226","-121.810474","San Jose",1474,"BMW","M6","coupe",2007,"GASOLINE","25000.00"
14512,666668,1333,4121,"69.00","4.89",95,81,4121,"Santa Clara","US","37.351817","-121.952155","San Jose",1333,"Mercedes-Benz","SLK-Class","coupe",2015,"GASOLINE","22000.00"
14513,3047996,1720,2720,"100.00","4.97",40,35,2720,"Salt Lake City","US","40.767787","-111.958009","Salt Lake City",1720,"Dodge","Challenger","coupe",2018,"GASOLINE","35000.00"
14514,1792640,269,4719,"38.00","4.98",61,57,4719,"Bountiful","US","40.876404","-111.896771","Salt Lake City",269,"Volkswagen","Jetta","sedan",2012,"DIESEL","7000.00"
14515,9120760,1243,4862,"75.00","5.00",6,6,4862,"Tucson","US","32.248906","-110.843308","Tucson",1243,"Ford","F-150","truck",2012,"GASOLINE","15000.00"
14516,14558793,1868,2548,"92.00",NULL,1,0,2548,"Tucson","US","32.398302","-110.978876","Tucson",1868,"Ford","F-150","truck",2016,"GASOLINE","30000.00"
14517,11312169,1354,1579,"62.00","4.75",7,4,1579,"Tucson","US","32.438253","-111.027331","Tucson",1354,"Chevrolet","Express","van",2011,"GASOLINE","10000.00"
14518,9589027,529,1618,"52.00","5.00",15,15,1618,"Centerville","US","40.937208","-111.885777","Salt Lake City",529,"Audi","A4","sedan",2011,"GASOLINE","11000.00"
14519,14558793,1634,1951,"69.00","5.00",8,6,1951,"Tucson","US","32.399740","-110.979165","Tucson",1634,"Jeep","Cherokee","suv",2015,"GASOLINE","18000.00"
14520,11312169,88,973,"66.00","5.00",16,10,973,"Tucson","US","32.439505","-111.026712","Tucson",88,"Jeep","Wrangler","suv",2008,"GASOLINE","10000.00"
14521,11312169,737,3465,"57.00","5.00",23,15,3465,"Tucson","US","32.439088","-111.026385","Tucson",737,"Chevrolet","Suburban","suv",2007,"GASOLINE","10000.00"
14522,11312169,1017,5646,"36.00","5.00",14,13,5646,"Tucson","US","32.439485","-111.026282","Tucson",1017,"Volkswagen","Tiguan","suv",2009,"GASOLINE","8000.00"
14523,1985680,1080,1568,"140.00","5.00",5,5,1568,"South Jordan","US","40.551861","-111.983338","Salt Lake City",1080,"Audi","RS 5","sedan",2013,"GASOLINE","35000.00"
14524,1096047,46,566,"55.00","4.79",81,53,566,"Scottsdale","US","33.601977","-111.880367","Tucson",46,"Buick","Enclave","suv",2010,"GASOLINE","10000.00"
14525,2450744,1867,1293,"34.00","5.00",1,1,1293,"Orem","US","40.276376","-111.691502","Salt Lake City",1867,"Dodge","Dart","sedan",2015,"GASOLINE","12000.00"
14526,9613626,1250,1830,"42.00","4.96",29,26,1830,"Millcreek","US","40.680999","-111.888627","Salt Lake City",1250,"Volkswagen","Jetta","sedan",2011,"DIESEL","8000.00"
14527,11130570,1706,2639,"120.00","5.00",3,3,2639,"Knoxville","US","35.928276","-83.984129","Knoxville",1706,"Land Rover","Range Rover Evoque","suv",2013,"GASOLINE","18000.00"
14528,9875430,1672,5838,"199.00","4.94",61,53,5838,"South Salt Lake","US","40.723447","-111.894640","Salt Lake City",1672,"Chevrolet","Corvette Stingray","convertible",2014,"GASOLINE","40000.00"
14529,4425885,690,3587,"55.00","5.00",2,2,3587,"Salt Lake City","US","40.712446","-111.834396","Salt Lake City",690,"Audi","A4","sedan",2015,"GASOLINE","15000.00"
14530,750786,1326,5532,"59.00","5.00",11,8,5532,"Salt Lake City","US","40.723439","-111.839846","Salt Lake City",1326,"Acura","TLX","sedan",2018,"GASOLINE","23000.00"
14531,11631732,811,2949,"78.00","5.00",4,4,2949,"Knoxville","US","35.906080","-83.927179","Knoxville",811,"Jeep","Wrangler","suv",2015,"GASOLINE","28000.00"
14532,7791222,1717,1171,"56.00","4.56",9,9,1171,"Knoxville","US","35.967697","-83.901634","Knoxville",1717,"Chevrolet","Colorado","truck",2018,"GASOLINE","30000.00"
14533,9722950,551,1758,"56.00","4.50",5,4,1758,"Pomona","US","34.063167","-117.734612","Ontario",551,"Nissan","Rogue","suv",2020,"GASOLINE","28000.00"
14534,4305065,1107,4123,"84.00","5.00",41,36,4123,"Las Vegas","US","36.294166","-115.284463","Las Vegas",1107,"Subaru","Ascent","suv",2019,"GASOLINE","35000.00"
14535,11271979,109,5742,"82.00","5.00",5,4,5742,"Knoxville","US","35.930221","-84.185860","Knoxville",109,"Chevrolet","Express","van",2014,"GASOLINE","20000.00"
14536,11290059,855,5796,"87.00","5.00",5,4,5796,"Salt Lake City","US","40.762170","-111.874281","Salt Lake City",855,"Audi","A5 Sportback","coupe",2019,"GASOLINE","24000.00"
14537,1723833,1303,4142,"45.00","4.98",164,153,4142,"South Salt Lake","US","40.695048","-111.908522","Salt Lake City",1303,"Audi","A4","sedan",2012,"GASOLINE","12000.00"
14538,14772693,1788,2556,"229.00",NULL,0,0,2556,"Niceville","US","30.511109","-86.437287","Valparaiso",1788,"Tesla","Model X","suv",2020,"ELECTRIC","80000.00"
14539,9232195,642,5442,"499.00",NULL,0,0,5442,"Herriman","US","40.509309","-112.025112","Salt Lake City",642,"Nissan","GT-R","coupe",2012,"GASOLINE","60000.00"
14540,7494255,1984,3103,"44.00",NULL,1,0,3103,"Destin","US","30.412623","-86.486097","Valparaiso",1984,"BMW","X3","suv",2008,"GASOLINE","8000.00"
14541,2789802,1801,1063,"35.00","4.00",4,3,1063,"Herriman","US","40.477252","-111.977434","Salt Lake City",1801,"Volkswagen","Jetta","sedan",2019,"GASOLINE","20000.00"
14542,10044353,999,3830,"178.00","4.83",7,6,3830,"Destin","US","30.388643","-86.368335","Valparaiso",999,"Land Rover","Range Rover Sport","suv",2015,"GASOLINE","35000.00"
14543,10044353,240,2241,"139.00","5.00",1,1,2241,"Destin","US","30.387423","-86.370003","Valparaiso",240,"Mercedes-Benz","Metris","minivan",2016,"GASOLINE","25000.00"
14544,10044353,240,719,"149.00","5.00",1,1,719,"Destin","US","30.389634","-86.368973","Valparaiso",240,"Mercedes-Benz","Metris","minivan",2016,"GASOLINE","25000.00"
14545,14359809,1600,3609,"62.00",NULL,0,0,3609,"Saratoga Springs","US","40.377618","-111.947604","Salt Lake City",1600,"Mercedes-Benz","CLA-Class","coupe",2016,"GASOLINE","25000.00"
14546,14772693,57,1295,"46.00","5.00",13,7,1295,"Niceville","US","30.510845","-86.436788","Valparaiso",57,"Cadillac","SRX","suv",2011,"GASOLINE","10000.00"
14547,10044353,902,666,"67.00","5.00",2,2,666,"Destin","US","30.388379","-86.368154","Valparaiso",902,"Toyota","C-HR","hatchback",2018,"GASOLINE","22000.00"
14548,4389601,666,2550,"90.00","4.98",98,89,2550,"Salt Lake City","US","40.775228","-111.876651","Salt Lake City",666,"Ford","Mustang","coupe",2015,"GASOLINE","25000.00"
14549,15427886,1636,2114,"55.00","5.00",3,2,2114,"FAIRBANKS","US","64.893610","-147.609863","Fairbanks",1636,"Subaru","Outback","suv",2017,"GASOLINE","25000.00"
14550,12847615,544,1936,"135.00","5.00",13,12,1936,"Seattle","US","47.449107","-122.308841","Albuquerque",544,"Tesla","Model X","suv",2019,"ELECTRIC","70000.00"
14551,839186,1211,1846,"65.00","4.96",107,69,1846,"Fairbanks","US","64.832032","-147.847358","Fairbanks",1211,"Subaru","Outback","suv",2015,"GASOLINE","18000.00"
14552,2485274,1636,1691,"79.00","5.00",83,72,1691,"Fairbanks","US","64.833362","-147.846717","Fairbanks",1636,"Subaru","Outback","suv",2017,"GASOLINE","25000.00"
14553,9486473,1257,1588,"65.00","5.00",9,7,1588,"Fairbanks","US","64.822677","-147.713731","Fairbanks",1257,"Nissan","Rogue","suv",2018,"GASOLINE","22000.00"
14554,15713962,1783,2327,"108.00",NULL,0,0,2327,"Fairbanks","US","64.860626","-147.775899","Fairbanks",1783,"Ford","Transit Wagon","van",2015,"GASOLINE","20000.00"
14555,839186,1257,805,"75.00","4.74",39,35,805,"Fairbanks","US","64.832094","-147.847542","Fairbanks",1257,"Nissan","Rogue","suv",2018,"GASOLINE","22000.00"
14556,11609739,1313,1733,"54.00","5.00",5,3,1733,"North Pole","US","64.836076","-147.470147","Fairbanks",1313,"Jeep","Renegade","suv",2015,"GASOLINE","15000.00"
14557,11609739,1313,4827,"60.00","5.00",9,8,4827,"North Pole","US","64.835883","-147.469874","Fairbanks",1313,"Jeep","Renegade","suv",2015,"GASOLINE","15000.00"
14558,1559167,209,4705,"202.00","5.00",62,58,4705,"Pleasanton","US","37.633365","-121.807681","Sacramento",209,"Mercedes-Benz","S-Class","sedan",2015,"HYBRID","40000.00"
14559,9860358,1658,3505,"36.00","5.00",15,12,3505,"Spokane","US","47.650478","-117.433926","Spokane",1658,"Honda","Civic","sedan",2008,"GASOLINE","6000.00"
14560,14859798,55,2063,"67.00","5.00",10,9,2063,"Sacramento","US","38.654507","-121.525678","Sacramento",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
14561,7466564,158,4048,"57.00","5.00",1,1,4048,"North Pole","US","64.754889","-147.262722","Fairbanks",158,"GMC","Acadia","suv",2013,"GASOLINE","14000.00"
14562,15174871,869,2398,"40.00","5.00",8,8,2398,"Margate","US","26.244941","-80.204053","Fort Lauderdale",869,"Toyota","Highlander","suv",2019,"GASOLINE","40000.00"
14563,5494464,44,3011,"79.00","5.00",20,19,3011,"Dallas","US","32.824396","-96.789414","Dallas",44,"Jeep","Gladiator","truck",2020,"GASOLINE","45000.00"
14564,5820172,1239,3711,"69.00","5.00",3,3,3711,"Sacramento","US","38.673197","-121.501215","Sacramento",1239,"Mazda","MX-5 Miata","convertible",2016,"GASOLINE","25000.00"
14565,9390707,1681,1179,"70.00","4.86",16,14,1179,"Sacramento","US","38.665523","-121.540089","Sacramento",1681,"Chrysler","300","sedan",2015,"GASOLINE","20000.00"
14566,8060343,1311,5002,"50.00","5.00",2,2,5002,"Anchorage","US","61.182553","-149.921876","Anchorage",1311,"Subaru","Outback","suv",2013,"GASOLINE","12000.00"
14567,4894255,184,4611,"69.00","4.75",35,32,4611,"Anchorage","US","61.173664","-149.844596","Anchorage",184,"Subaru","Forester","hatchback",2013,"GASOLINE","12000.00"
14568,1459048,473,3366,"225.00","5.00",1,1,3366,"Citrus Heights","US","38.686169","-121.295257","Sacramento",473,"BMW","M4","coupe",2015,"GASOLINE","45000.00"
14569,9883263,352,3763,"102.00","5.00",31,30,3763,"Sacramento","US","38.465678","-121.363878","Sacramento",352,"Mercedes-Benz","C-Class","sedan",2019,"GASOLINE","40000.00"
14570,14766779,1603,5820,"74.00","5.00",7,6,5820,"Anchorage","US","61.102068","-149.875548","Anchorage",1603,"Ram","2500","truck",2017,"GASOLINE","40000.00"
14571,15720674,55,3674,"68.00","5.00",1,1,3674,"Yuba City","US","39.131770","-121.604660","Sacramento",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
14572,3995206,609,3451,"75.00","5.00",8,8,3451,"Anchorage","US","61.176572","-149.990680","Anchorage",609,"Jeep","Patriot","suv",2015,"GASOLINE","12000.00"
14573,9883263,718,1982,"94.00","4.93",83,71,1982,"Sacramento","US","38.464190","-121.363464","Sacramento",718,"Mercedes-Benz","CLA-Class","coupe",2018,"GASOLINE","32000.00"
14574,4305065,276,454,"59.00","5.00",77,67,454,"Las Vegas","US","36.293332","-115.284589","Las Vegas",276,"Toyota","RAV4","suv",2018,"GASOLINE","25000.00"
14575,9340707,1682,3236,"47.00","5.00",15,12,3236,"Anchorage","US","61.149356","-149.919898","Anchorage",1682,"GMC","Terrain","suv",2017,"GASOLINE","22000.00"
14576,9459412,87,2842,"126.00","5.00",21,19,2842,"Elk Grove","US","38.386548","-121.436671","Sacramento",87,"Mercedes-Benz","SLK-Class","coupe",2016,"GASOLINE","30000.00"
14577,5820172,1967,1525,"60.00","4.94",35,33,1525,"Sacramento","US","38.673681","-121.501289","Sacramento",1967,"Audi","A4","sedan",2014,"GASOLINE","14000.00"
14578,3598519,275,4416,"90.00",NULL,0,0,4416,"Anchorage","US","61.196988","-149.955288","Anchorage",275,"Infiniti","QX60","suv",2014,"GASOLINE","18000.00"
14579,11488234,1307,2039,"135.00","5.00",7,5,2039,"Sacramento","US","38.664759","-121.528770","Sacramento",1307,"BMW","5 Series","sedan",2018,"HYBRID","45000.00"
14580,9459412,822,2111,"70.00","4.90",24,20,2111,"Elk Grove","US","38.387192","-121.436341","Sacramento",822,"Cadillac","CTS","sedan",2019,"GASOLINE","45000.00"
14581,11674028,1320,2016,"85.00","5.00",3,2,2016,"Anchorage","US","61.198860","-149.955214","Anchorage",1320,"Audi","Q5","suv",2015,"DIESEL","22000.00"
14582,9459412,87,4107,"112.00","4.96",27,24,4107,"Elk Grove","US","38.387182","-121.437242","Sacramento",87,"Mercedes-Benz","SLK-Class","coupe",2016,"GASOLINE","30000.00"
14583,1331231,1517,5336,"189.00",NULL,0,0,5336,"Elk Grove","US","38.416999","-121.407307","Sacramento",1517,"Audi","A8 L","sedan",2019,"GASOLINE","40000.00"
14584,5730154,162,5457,"130.00","5.00",9,7,5457,"Anchorage","US","61.177727","-149.871177","Anchorage",162,"Ford","Transit Van","van",2016,"GASOLINE","25000.00"
14585,2509465,609,180,"42.00","5.00",4,4,180,"Anchorage","US","61.202200","-149.899957","Anchorage",609,"Jeep","Patriot","suv",2015,"GASOLINE","12000.00"
14586,15431838,1268,3215,"118.00",NULL,0,0,3215,"Anchorage","US","61.172518","-149.895873","Anchorage",1268,"Chevrolet","Tahoe","suv",2017,"GASOLINE","50000.00"
14587,11264132,1690,5627,"39.00","5.00",17,14,5627,"Fleming Island","US","30.081298","-81.717311","Jacksonville",1690,"Mazda","CX-5","suv",2016,"GASOLINE","20000.00"
14588,11268490,222,698,"75.00","4.80",5,5,698,"Anchorage","US","61.181691","-149.782430","Anchorage",222,"Chevrolet","Equinox","suv",2013,"GASOLINE","12000.00"
14589,3980692,340,1080,"130.00","5.00",48,45,1080,"Henderson","US","35.990530","-115.140905","Las Vegas",340,"Audi","Q7","suv",2018,"GASOLINE","30000.00"
14590,3598519,656,103,"85.00","5.00",9,8,103,"Anchorage","US","61.195612","-149.955754","Anchorage",656,"Honda","CR-V","suv",2015,"GASOLINE","18000.00"
14591,14859798,1859,2795,"42.00","5.00",18,17,2795,"Sacramento","US","38.654739","-121.525920","Sacramento",1859,"Ford","Edge","suv",2011,"GASOLINE","9000.00"
14592,795760,263,4797,"60.00","4.81",18,16,4797,"Stockton","US","38.035780","-121.294298","Sacramento",263,"BMW","3 Series","sedan",2016,"GASOLINE","25000.00"
14593,7167683,577,3638,"69.00","4.98",60,49,3638,"Anchorage","US","61.178536","-149.926299","Anchorage",577,"Chevrolet","Equinox","suv",2008,"GASOLINE","7000.00"
14594,9761878,718,3878,"95.00",NULL,0,0,3878,"Roseville","US","38.794289","-121.331081","Sacramento",718,"Mercedes-Benz","CLA-Class","coupe",2018,"GASOLINE","32000.00"
14595,15431838,1710,131,"89.00","5.00",2,2,131,"Anchorage","US","61.172822","-149.897764","Anchorage",1710,"GMC","Acadia","suv",2019,"GASOLINE","30000.00"
